COUNTRY_	POSTAL_CODE_	PLACE_NAME_	ADMIN1_NAME_	ADMIN1_CODE_	ADMIN2_NAME_	ADMIN2_CODE_	ADMIN3_NAME_	ADMIN3_CODE_	LATITUDE_	LONGITUDE_	ACCURACY_
CH	3862	Innertkirchen		BE	Interlaken-Oberhasli District	250	Innertkirchen	784	46.7047	8.2288	4
CH	3863	Gadmen		BE	Interlaken-Oberhasli District	250	Innertkirchen	784	46.7373	8.3522	4
CH	3864	Guttannen		BE	Interlaken-Oberhasli District	250	Guttannen	782	46.6551	8.2895	4
CH	6083	Hasliberg Hohfluh		BE	Interlaken-Oberhasli District	250	Hasliberg	783	46.7526	8.1705	4
CH	6084	Hasliberg Wasserwendi		BE	Interlaken-Oberhasli District	250	Hasliberg	783	46.7471	8.1994	4
CH	6085	Hasliberg Goldern		BE	Interlaken-Oberhasli District	250	Hasliberg	783	46.7408	8.2001	4
CH	6086	Hasliberg Reuti		BE	Interlaken-Oberhasli District	250	Hasliberg	783	46.7319	8.2107	4
CH	4101	Bruderholz		BL	Bezirk Arlesheim	1301	Binningen	2765	47.5366	7.5679	4
CH	4102	Binningen		BL	Bezirk Arlesheim	1301	Binningen	2765	47.5402	7.5693	4
CH	4103	Bottmingen		BL	Bezirk Arlesheim	1301	Bottmingen	2767	47.5234	7.5721	4
CH	4104	Oberwil BL		BL	Bezirk Arlesheim	1301	Oberwil (BL)	2771	47.5141	7.5579	4
CH	4105	Biel-Benken BL		BL	Bezirk Arlesheim	1301	Biel-Benken	2764	47.5078	7.5258	4
CH	4106	Therwil		BL	Bezirk Arlesheim	1301	Therwil	2775	47.5012	7.5529	4
CH	4107	Ettingen		BL	Bezirk Arlesheim	1301	Ettingen	2768	47.4827	7.5498	4
CH	4123	Allschwil		BL	Bezirk Arlesheim	1301	Allschwil	2762	47.5507	7.536	4
CH	4124	Schönenbuch		BL	Bezirk Arlesheim	1301	Schönenbuch	2774	47.5385	7.5057	4
CH	4127	Birsfelden		BL	Bezirk Arlesheim	1301	Birsfelden	2766	47.5529	7.6232	4
CH	4132	Muttenz		BL	Bezirk Arlesheim	1301	Muttenz	2770	47.5227	7.6451	4
CH	4142	Münchenstein		BL	Bezirk Arlesheim	1301	Münchenstein	2769	47.5185	7.6097	4
CH	4144	Arlesheim		BL	Bezirk Arlesheim	1301	Arlesheim	2763	47.4941	7.6198	4
CH	4147	Aesch BL		BL	Bezirk Arlesheim	1301	Aesch (BL)	2761	47.471	7.5973	4
CH	4148	Pfeffingen		BL	Bezirk Arlesheim	1301	Pfeffingen	2772	47.4598	7.5898	4
CH	4153	Reinach BL		BL	Bezirk Arlesheim	1301	Reinach (BL)	2773	47.497	7.5917	4
CH	2814	Roggenburg		BL	Bezirk Laufen	1302	Roggenburg	2790	47.431	7.3406	4
CH	4117	Burg im Leimental		BL	Bezirk Laufen	1302	Burg im Leimental	2783	47.4596	7.4381	4
CH	4202	Duggingen		BL	Bezirk Laufen	1302	Duggingen	2785	47.4518	7.6051	4
CH	4203	Grellingen		BL	Bezirk Laufen	1302	Grellingen	2786	47.4423	7.5891	4
CH	4222	Zwingen		BL	Bezirk Laufen	1302	Zwingen	2793	47.4382	7.5303	4
CH	4223	Blauen		BL	Bezirk Laufen	1302	Blauen	2781	47.4502	7.5185	4
CH	4224	Nenzlingen		BL	Bezirk Laufen	1302	Nenzlingen	2789	47.4474	7.557	4
CH	4225	Brislach		BL	Bezirk Laufen	1302	Brislach	2782	47.4176	7.5434	4
CH	4242	Laufen		BL	Bezirk Laufen	1302	Laufen	2787	47.4219	7.4995	4
CH	4243	Dittingen		BL	Bezirk Laufen	1302	Dittingen	2784	47.442	7.4962	4
CH	4244	Röschenz		BL	Bezirk Laufen	1302	Röschenz	2791	47.4237	7.4802	4
CH	4246	Wahlen b. Laufen		BL	Bezirk Laufen	1302	Wahlen	2792	47.398	7.5115	1
CH	4253	Liesberg		BL	Bezirk Laufen	1302	Liesberg	2788	47.404	7.4279	4
CH	4254	Liesberg Dorf		BL	Bezirk Laufen	1302	Liesberg	2788	47.4033	7.4341	4
CH	4133	Pratteln		BL	Bezirk Liestal	1303	Pratteln	2831	47.5207	7.6936	4
CH	4302	Augst BL		BL	Bezirk Liestal	1303	Augst	2822	47.5356	7.7147	4
CH	4304	Giebenach		BL	Bezirk Liestal	1303	Giebenach	2826	47.523	7.7397	4
CH	4402	Frenkendorf		BL	Bezirk Liestal	1303	Frenkendorf	2824	47.5069	7.7165	4
CH	4410	Liestal		BL	Bezirk Liestal	1303	Liestal	2829	47.4846	7.7345	4
CH	4411	Seltisberg		BL	Bezirk Liestal	1303	Seltisberg	2833	47.4595	7.7173	4
CH	4414	Füllinsdorf		BL	Bezirk Liestal	1303	Füllinsdorf	2825	47.5069	7.7313	4
CH	4415	Lausen		BL	Bezirk Liestal	1303	Lausen	2828	47.4714	7.7603	4
CH	4416	Bubendorf		BL	Bezirk Liestal	1303	Bubendorf	2823	47.4459	7.7376	4
CH	4417	Ziefen		BL	Bezirk Liestal	1303	Ziefen	2834	47.4292	7.7053	4
CH	4419	Lupsingen		BL	Bezirk Liestal	1303	Lupsingen	2830	47.4463	7.6961	4
CH	4422	Arisdorf		BL	Bezirk Liestal	1303	Arisdorf	2821	47.5132	7.7651	4
CH	4423	Hersberg		BL	Bezirk Liestal	1303	Hersberg	2827	47.4921	7.7831	4
CH	4433	Ramlinsburg		BL	Bezirk Liestal	1303	Ramlinsburg	2832	47.4491	7.7696	4
CH	4441	Thürnen		BL	Bezirk Sissach	1304	Thürnen	2864	47.4531	7.8288	4
CH	4442	Diepflingen		BL	Bezirk Sissach	1304	Diepflingen	2845	47.4444	7.8364	4
CH	4443	Wittinsburg		BL	Bezirk Sissach	1304	Wittinsburg	2867	47.4252	7.8413	4
CH	4444	Rümlingen		BL	Bezirk Sissach	1304	Rümlingen	2859	47.424	7.8479	4
CH	4445	Häfelfingen		BL	Bezirk Sissach	1304	Häfelfingen	2847	47.4149	7.866	4
CH	4446	Buckten		BL	Bezirk Sissach	1304	Buckten	2843	47.4099	7.8448	4
CH	4447	Känerkinden		BL	Bezirk Sissach	1304	Känerkinden	2850	47.4119	7.8372	4
CH	4448	Läufelfingen		BL	Bezirk Sissach	1304	Läufelfingen	2852	47.3946	7.8558	4
CH	4450	Sissach		BL	Bezirk Sissach	1304	Sissach	2861	47.4641	7.8089	4
CH	4451	Wintersingen		BL	Bezirk Sissach	1304	Wintersingen	2866	47.4941	7.8241	4
CH	4452	Itingen		BL	Bezirk Sissach	1304	Itingen	2849	47.4665	7.785	4
CH	4453	Nusshof		BL	Bezirk Sissach	1304	Nusshof	2854	47.4914	7.8007	4
CH	4455	Zunzgen		BL	Bezirk Sissach	1304	Zunzgen	2869	47.4492	7.8079	4
CH	4456	Tenniken		BL	Bezirk Sissach	1304	Tenniken	2863	47.4371	7.8115	4
CH	4460	Gelterkinden		BL	Bezirk Sissach	1304	Gelterkinden	2846	47.465	7.8517	4
CH	4461	Böckten		BL	Bezirk Sissach	1304	Böckten	2842	47.4654	7.8326	4
CH	4462	Rickenbach BL		BL	Bezirk Sissach	1304	Rickenbach (BL)	2857	47.486	7.8474	4
CH	4463	Buus		BL	Bezirk Sissach	1304	Buus	2844	47.5054	7.8648	4
CH	4464	Maisprach		BL	Bezirk Sissach	1304	Maisprach	2853	47.5246	7.847	4
CH	4465	Hemmiken		BL	Bezirk Sissach	1304	Hemmiken	2848	47.4888	7.8938	4
CH	4466	Ormalingen		BL	Bezirk Sissach	1304	Ormalingen	2856	47.4694	7.8725	4
CH	4467	Rothenfluh		BL	Bezirk Sissach	1304	Rothenfluh	2858	47.4626	7.9163	4
CH	4469	Anwil		BL	Bezirk Sissach	1304	Anwil	2841	47.453	7.9419	4
CH	4492	Tecknau		BL	Bezirk Sissach	1304	Tecknau	2862	47.4513	7.884	4
CH	4493	Wenslingen		BL	Bezirk Sissach	1304	Wenslingen	2865	47.4407	7.9075	4
CH	4494	Oltingen		BL	Bezirk Sissach	1304	Oltingen	2855	47.4302	7.9372	4
CH	4495	Zeglingen		BL	Bezirk Sissach	1304	Zeglingen	2868	47.4163	7.9048	4
CH	4496	Kilchberg BL		BL	Bezirk Sissach	1304	Kilchberg (BL)	2851	47.4249	7.894	4
CH	4497	Rünenberg		BL	Bezirk Sissach	1304	Rünenberg	2860	47.4348	7.8829	4
CH	4207	Bretzwil		BL	Bezirk Waldenburg	1305	Bretzwil	2883	47.3978	7.6522	4
CH	4418	Reigoldswil		BL	Bezirk Waldenburg	1305	Reigoldswil	2893	47.3982	7.6872	4
CH	4424	Arboldswil		BL	Bezirk Waldenburg	1305	Arboldswil	2881	47.4144	7.7176	4
CH	4425	Titterten		BL	Bezirk Waldenburg	1305	Titterten	2894	47.4021	7.7162	4
CH	4426	Lauwil		BL	Bezirk Waldenburg	1305	Lauwil	2889	47.39	7.6749	4
CH	4431	Bennwil		BL	Bezirk Waldenburg	1305	Bennwil	2882	47.4032	7.7799	4
CH	4432	Lampenberg		BL	Bezirk Waldenburg	1305	Lampenberg	2887	47.4256	7.7588	4
CH	4434	Hölstein		BL	Bezirk Waldenburg	1305	Hölstein	2886	47.4251	7.7714	4
CH	4435	Niederdorf		BL	Bezirk Waldenburg	1305	Niederdorf	2891	47.4095	7.7496	4
CH	4436	Liedertswil		BL	Bezirk Waldenburg	1305	Liedertswil	2890	47.3905	7.7207	4
CH	4436	Oberdorf BL		BL	Bezirk Waldenburg	1305	Oberdorf (BL)	2892	47.3931	7.7512	4
CH	4437	Waldenburg		BL	Bezirk Waldenburg	1305	Waldenburg	2895	47.3833	7.75	4
CH	4438	Langenbruck		BL	Bezirk Waldenburg	1305	Langenbruck	2888	47.3492	7.768	4
CH	4457	Diegten		BL	Bezirk Waldenburg	1305	Diegten	2884	47.4138	7.8109	4
CH	4458	Eptingen		BL	Bezirk Waldenburg	1305	Eptingen	2885	47.3847	7.819	4
CH	4001	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4051	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4052	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4052	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4053	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4054	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4055	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4056	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4057	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4058	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4059	Basel		BS	Basel-Stadt	1200	Basel	2701	47.5584	7.5733	4
CH	4125	Riehen		BS	Basel-Stadt	1200	Riehen	2703	47.5788	7.6468	4
CH	4126	Bettingen		BS	Basel-Stadt	1200	Bettingen	2702	47.5704	7.6643	4
CH	1410	Prévondavaux		FR	Broye District	1001	Prévondavaux	2038	46.7296	6.7956	4
CH	1468	Cheyres		FR	Broye District	1001	Cheyres-Châbles	2055	46.8144	6.7868	4
CH	1470	Bollion		FR	Broye District	1001	Lully (FR)	2025	46.8192	6.828	4
CH	1470	Estavayer-le-Lac		FR	Broye District	1001	Estavayer	2054	46.8488	6.8465	4
CH	1470	Seiry		FR	Broye District	1001	Lully (FR)	2025	46.8141	6.8313	4
CH	1470	Lully FR		FR	Broye District	1001	Lully (FR)	2025	46.834	6.8453	4
CH	1473	Châtillon FR		FR	Broye District	1001	Châtillon (FR)	2008	46.8305	6.8315	4
CH	1473	Font		FR	Broye District	1001	Estavayer	2054	46.8375	6.8221	4
CH	1474	Châbles FR		FR	Broye District	1001	Cheyres-Châbles	2055	46.8245	6.8108	4
CH	1475	Forel FR		FR	Broye District	1001	Estavayer	2054	46.8774	6.8891	4
CH	1475	Autavaux		FR	Broye District	1001	Estavayer	2054	46.8666	6.8782	4
CH	1475	Montbrelloz		FR	Broye District	1001	Estavayer	2054	46.8548	6.8876	4
CH	1482	Cugy FR		FR	Broye District	1001	Cugy (FR)	2011	46.8148	6.8889	4
CH	1483	Vesin		FR	Broye District	1001	Cugy (FR)	2011	46.8105	6.8752	4
CH	1483	Frasses		FR	Broye District	1001	Les Montets	2050	46.8282	6.8644	4
CH	1483	Montet (Broye)		FR	Broye District	1001	Les Montets	2050	46.8177	6.8679	4
CH	1484	Granges-de-Vesin		FR	Broye District	1001	Les Montets	2050	46.7989	6.8503	3
CH	1484	Aumont		FR	Broye District	1001	Les Montets	2050	46.7989	6.8503	4
CH	1485	Nuvilly		FR	Broye District	1001	Nuvilly	2035	46.7834	6.8278	4
CH	1486	Vuissens		FR	Broye District	1001	Estavayer	2054	46.7334	6.7662	4
CH	1489	Murist		FR	Broye District	1001	Estavayer	2054	46.7902	6.8071	4
CH	1527	Villeneuve FR		FR	Broye District	1001	Surpierre	2044	46.7421	6.8498	4
CH	1528	Praratoud		FR	Broye District	1001	Surpierre	2044	46.7353	6.8489	4
CH	1528	Surpierre		FR	Broye District	1001	Surpierre	2044	46.7421	6.8498	4
CH	1529	Cheiry		FR	Broye District	1001	Cheiry	2009	46.7504	6.8355	4
CH	1532	Fétigny		FR	Broye District	1001	Fétigny	2016	46.7982	6.9117	4
CH	1533	Ménières		FR	Broye District	1001	Ménières	2027	46.7827	6.8801	4
CH	1534	Chapelle (Broye)		FR	Broye District	1001	Cheiry	2009	46.7714	6.8524	4
CH	1541	Morens FR		FR	Broye District	1001	Estavayer	2054	46.8436	6.907	4
CH	1541	Bussy FR		FR	Broye District	1001	Estavayer	2054	46.8354	6.8886	4
CH	1541	Sévaz		FR	Broye District	1001	Sévaz	2043	46.8398	6.877	4
CH	1542	Rueyres-les-Prés		FR	Broye District	1001	Estavayer	2054	46.857	6.9111	4
CH	1544	Gletterens		FR	Broye District	1001	Gletterens	2022	46.8949	6.9369	4
CH	1563	Dompierre FR		FR	Broye District	1001	Belmont-Broye	2053	46.8521	6.9907	4
CH	1564	Domdidier		FR	Broye District	1001	Belmont-Broye	2053	46.8672	7.0134	4
CH	1565	Vallon		FR	Broye District	1001	Vallon	2045	46.8838	6.9554	4
CH	1566	Les Friques		FR	Broye District	1001	Saint-Aubin (FR)	2041	46.9043	6.9872	4
CH	1566	St-Aubin FR		FR	Broye District	1001	Saint-Aubin (FR)	2041	46.89	6.9805	4
CH	1567	Delley		FR	Broye District	1001	Delley-Portalban	2051	46.9198	6.9577	4
CH	1568	Portalban		FR	Broye District	1001	Delley-Portalban	2051	46.9189	6.9563	4
CH	1773	Russy		FR	Broye District	1001	Belmont-Broye	2053	46.8413	7.0035	4
CH	1773	Chandon		FR	Broye District	1001	Belmont-Broye	2053	46.8405	7.0489	4
CH	1773	Léchelles		FR	Broye District	1001	Belmont-Broye	2053	46.829	7.0162	4
CH	1774	Cousset		FR	Broye District	1001	Montagny (FR)	2029	46.8192	6.9793	4
CH	1774	Montagny-les-Monts		FR	Broye District	1001	Montagny (FR)	2029	46.8107	6.9915	4
CH	1774	Cousset		FR	Broye District	1001	Montagny (FR)	2029	46.8192	6.9793	4
CH	1775	Grandsivaz		FR	Broye District	1001	Montagny (FR)	2029	46.785	6.9808	4
CH	1775	Mannens		FR	Broye District	1001	Montagny (FR)	2029	46.7937	6.9689	4
CH	1776	Montagny-la-Ville		FR	Broye District	1001	Montagny (FR)	2029	46.8175	6.9957	4
CH	1553	Châtonnaye		FR	Glâne District	1002	Châtonnaye	2068	46.7545	6.938	4
CH	1608	Chapelle (Glâne)		FR	Glâne District	1002	Chapelle (Glâne)	2066	46.5887	6.8372	4
CH	1670	Esmonts		FR	Glâne District	1002	Ursy	2102	46.6432	6.8451	4
CH	1670	Bionnens		FR	Glâne District	1002	Ursy	2102	46.6351	6.8555	4
CH	1670	Ursy		FR	Glâne District	1002	Ursy	2102	46.6335	6.8371	4
CH	1673	Promasens		FR	Glâne District	1002	Rue	2097	46.6028	6.8238	4
CH	1673	Rue		FR	Glâne District	1002	Rue	2097	46.6192	6.8223	4
CH	1673	Gillarens		FR	Glâne District	1002	Rue	2097	46.5889	6.8281	4
CH	1673	Ecublens FR		FR	Glâne District	1002	Ecublens (FR)	2072	46.6074	6.8089	4
CH	1673	Auboranges		FR	Glâne District	1002	Auboranges	2061	46.5846	6.8045	4
CH	1674	Montet (Glâne)		FR	Glâne District	1002	Montet (Glâne)	2089	46.6413	6.813	4
CH	1674	Vuarmarens		FR	Glâne District	1002	Ursy	2102	46.6478	6.8287	4
CH	1674	Morlens		FR	Glâne District	1002	Ursy	2102	46.6542	6.8374	4
CH	1675	Blessens		FR	Glâne District	1002	Rue	2097	46.612	6.8388	4
CH	1675	Mossel		FR	Glâne District	1002	Ursy	2102	46.6086	6.8516	4
CH	1675	Vauderens		FR	Glâne District	1002	Ursy	2102	46.6228	6.8507	4
CH	1676	Chavannes-les-Forts		FR	Glâne District	1002	Siviriez	2099	46.653	6.8985	4
CH	1677	Prez-vers-Siviriez		FR	Glâne District	1002	Siviriez	2099	46.6397	6.8748	4
CH	1678	Siviriez		FR	Glâne District	1002	Siviriez	2099	46.6585	6.8777	4
CH	1679	Villaraboud		FR	Glâne District	1002	Siviriez	2099	46.6607	6.9135	4
CH	1680	Romont FR		FR	Glâne District	1002	Romont (FR)	2096	46.6965	6.919	4
CH	1680	Berlens		FR	Glâne District	1002	Mézières (FR)	2087	46.6959	6.9541	4
CH	1681	Hennens		FR	Glâne District	1002	Billens-Hennens	2063	46.6837	6.8864	4
CH	1681	Billens		FR	Glâne District	1002	Billens-Hennens	2063	46.6922	6.9008	4
CH	1684	Mézières FR		FR	Glâne District	1002	Mézières (FR)	2087	46.6796	6.9263	4
CH	1685	Villariaz		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.6662	6.9409	4
CH	1686	Grangettes-près-Romont		FR	Glâne District	1002	Grangettes	2079	46.6717	6.9753	3
CH	1686	La Neirigue		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.683	6.9525	4
CH	1687	Vuisternens-devant-Romont		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.6478	6.9411	4
CH	1687	Estévenens		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.6703	6.9551	4
CH	1687	La Magne		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.6347	6.9323	4
CH	1688	Lieffrens		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.638	6.9017	4
CH	1688	Sommentier		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.6397	6.9131	4
CH	1689	Le Châtelard-près-Romont		FR	Glâne District	1002	Le Châtelard	2067	46.6804	6.9792	4
CH	1690	Lussy FR		FR	Glâne District	1002	La Folliaz	2116	46.7173	6.948	4
CH	1690	Villaz-St-Pierre		FR	Glâne District	1002	Villaz-Saint-Pierre	2111	46.7207	6.9564	4
CH	1691	Villarimboud		FR	Glâne District	1002	La Folliaz	2116	46.7417	6.9652	4
CH	1692	Massonnens		FR	Glâne District	1002	Massonnens	2086	46.6966	6.9762	4
CH	1694	Villarsiviriaux		FR	Glâne District	1002	Villorsonnens	2114	46.6994	7.0103	4
CH	1694	Orsonnens		FR	Glâne District	1002	Villorsonnens	2114	46.7157	6.995	4
CH	1694	Chavannes-sous-Orsonnens		FR	Glâne District	1002	Villorsonnens	2114	46.7273	6.9917	4
CH	1694	Villargiroud		FR	Glâne District	1002	Villorsonnens	2114	46.7055	7.0022	4
CH	1697	Les Ecasseys		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.623	6.9108	4
CH	1697	La Joux FR		FR	Glâne District	1002	Vuisternens-devant-Romont	2113	46.6306	6.9401	4
CH	1748	Torny-le-Grand		FR	Glâne District	1002	Torny	2115	46.772	6.9667	4
CH	1749	Middes		FR	Glâne District	1002	Torny	2115	46.7692	6.9502	4
CH	1625	Maules		FR	Gruyère District	1003	Sâles	2152	46.64	6.9921	4
CH	1625	Sâles (Gruyère)		FR	Gruyère District	1003	Sâles	2152	46.6347	6.9734	4
CH	1626	Rueyres-Treyfayes		FR	Gruyère District	1003	Sâles	2152	46.653	6.9623	3
CH	1626	Romanens		FR	Gruyère District	1003	Sâles	2152	46.652	6.9714	4
CH	1626	Treyfayes		FR	Gruyère District	1003	Sâles	2152	46.6541	6.9533	4
CH	1627	Vaulruz		FR	Gruyère District	1003	Vaulruz	2155	46.6216	6.9882	4
CH	1628	Vuadens		FR	Gruyère District	1003	Vuadens	2160	46.6155	7.0173	4
CH	1630	Bulle		FR	Gruyère District	1003	Bulle	2125	46.618	7.0569	4
CH	1632	Riaz		FR	Gruyère District	1003	Riaz	2148	46.6422	7.0618	4
CH	1633	Marsens		FR	Gruyère District	1003	Marsens	2140	46.6564	7.0595	4
CH	1633	Vuippens		FR	Gruyère District	1003	Marsens	2140	46.66	7.0746	4
CH	1634	La Roche FR		FR	Gruyère District	1003	La Roche	2149	46.6962	7.1372	4
CH	1635	La Tour-de-Trême		FR	Gruyère District	1003	Bulle	2125	46.6106	7.065	4
CH	1636	Broc		FR	Gruyère District	1003	Broc	2124	46.6051	7.0989	4
CH	1637	Charmey (Gruyère)		FR	Gruyère District	1003	Val-de-Charmey	2163	46.6196	7.1649	4
CH	1638	Morlon		FR	Gruyère District	1003	Morlon	2143	46.6256	7.0838	4
CH	1642	Sorens		FR	Gruyère District	1003	Sorens	2153	46.6691	7.0525	4
CH	1643	Gumefens		FR	Gruyère District	1003	Pont-en-Ogoz	2122	46.6779	7.0766	4
CH	1644	Avry-devant-Pont		FR	Gruyère District	1003	Pont-en-Ogoz	2122	46.6871	7.0876	4
CH	1645	Le Bry		FR	Gruyère District	1003	Pont-en-Ogoz	2122	46.7046	7.0825	4
CH	1646	Echarlens		FR	Gruyère District	1003	Echarlens	2131	46.6478	7.0742	4
CH	1647	Corbières		FR	Gruyère District	1003	Corbières	2129	46.6595	7.101	4
CH	1648	Hauteville		FR	Gruyère District	1003	Hauteville	2137	46.6701	7.1104	4
CH	1649	Pont-la-Ville		FR	Gruyère District	1003	Pont-la-Ville	2147	46.7	7.1	4
CH	1651	Villarvolard		FR	Gruyère District	1003	Corbières	2129	46.6453	7.1074	4
CH	1652	Botterens		FR	Gruyère District	1003	Botterens	2123	46.616	7.1117	4
CH	1652	Villarbeney		FR	Gruyère District	1003	Botterens	2123	46.6302	7.1095	4
CH	1653	Châtel-sur-Montsalvens		FR	Gruyère District	1003	Châtel-sur-Montsalvens	2128	46.6165	7.1327	4
CH	1653	Crésuz		FR	Gruyère District	1003	Crésuz	2130	46.6206	7.1426	4
CH	1654	Cerniat FR		FR	Gruyère District	1003	Val-de-Charmey	2163	46.6333	7.1573	4
CH	1656	Jaun		FR	Gruyère District	1003	Jaun	2138	46.6113	7.2759	4
CH	1656	Im Fang		FR	Gruyère District	1003	Jaun	2138	46.5988	7.2362	4
CH	1661	Le Pâquier-Montbarry		FR	Gruyère District	1003	Le Pâquier (FR)	2145	46.5948	7.0533	4
CH	1663	Epagny		FR	Gruyère District	1003	Gruyères	2135	46.5896	7.0856	4
CH	1663	Pringy		FR	Gruyère District	1003	Gruyères	2135	46.5823	7.0733	4
CH	1663	Gruyères		FR	Gruyère District	1003	Gruyères	2135	46.5834	7.0821	4
CH	1663	Moléson-sur-Gruyères		FR	Gruyère District	1003	Gruyères	2135	46.5851	7.0803	3
CH	1665	Estavannens		FR	Gruyère District	1003	Bas-Intyamon	2162	46.5605	7.1019	4
CH	1666	Grandvillard		FR	Gruyère District	1003	Grandvillard	2134	46.539	7.0857	4
CH	1666	Villars-sous-Mont		FR	Gruyère District	1003	Bas-Intyamon	2162	46.5412	7.0704	4
CH	1667	Enney		FR	Gruyère District	1003	Bas-Intyamon	2162	46.5667	7.0842	4
CH	1669	Les Sciernes-d'Albeuve		FR	Gruyère District	1003	Haut-Intyamon	2121	46.4958	7.0337	4
CH	1669	Neirivue		FR	Gruyère District	1003	Haut-Intyamon	2121	46.525	7.0582	4
CH	1669	Montbovon		FR	Gruyère District	1003	Haut-Intyamon	2121	46.4882	7.0437	4
CH	1669	Lessoc		FR	Gruyère District	1003	Haut-Intyamon	2121	46.5048	7.0621	4
CH	1669	Albeuve		FR	Gruyère District	1003	Haut-Intyamon	2121	46.5173	7.0567	4
CH	1695	Rueyres-St-Laurent		FR	Sarine District	1004	Gibloux	2236	46.7129	7.0361	4
CH	1695	Villarlod		FR	Sarine District	1004	Gibloux	2236	46.7066	7.0218	4
CH	1695	Villarsel-le-Gibloux		FR	Sarine District	1004	Gibloux	2236	46.713	7.0177	4
CH	1695	Estavayer-le-Gibloux		FR	Sarine District	1004	Gibloux	2236	46.7241	7.0263	4
CH	1696	Vuisternens-en-Ogoz		FR	Sarine District	1004	Gibloux	2236	46.7081	7.054	4
CH	1700	Fribourg		FR	Sarine District	1004	Fribourg	2196	46.8024	7.1513	4
CH	1720	Corminboeuf		FR	Sarine District	1004	Corminboeuf	2183	46.8103	7.1054	4
CH	1720	Chésopelloz		FR	Sarine District	1004	Corminboeuf	2183	46.8022	7.0963	4
CH	1722	Bourguillon		FR	Sarine District	1004	Fribourg	2196	46.8013	7.1777	4
CH	1723	Marly		FR	Sarine District	1004	Marly	2206	46.7761	7.1646	4
CH	1723	Villarsel-sur-Marly		FR	Sarine District	1004	Villarsel-sur-Marly	2230	46.7618	7.172	4
CH	1723	Pierrafortscha		FR	Sarine District	1004	Pierrafortscha	2216	46.7748	7.1858	4
CH	1724	Ferpicloz		FR	Sarine District	1004	Ferpicloz	2194	46.7482	7.1622	4
CH	1724	Bonnefontaine		FR	Sarine District	1004	Le Mouret	2220	46.7414	7.2011	4
CH	1724	Zénauva		FR	Sarine District	1004	Le Mouret	2220	46.735	7.182	4
CH	1724	Senèdes		FR	Sarine District	1004	Senèdes	2225	46.7418	7.1419	4
CH	1724	Essert FR		FR	Sarine District	1004	Le Mouret	2220	46.7392	7.1645	4
CH	1724	Oberried FR		FR	Sarine District	1004	Le Mouret	2220	46.7381	7.1867	4
CH	1724	Montévraz		FR	Sarine District	1004	Le Mouret	2220	46.7263	7.1759	4
CH	1724	Le Mouret		FR	Sarine District	1004	Le Mouret	2220	46.7318	7.1875	4
CH	1725	Posieux		FR	Sarine District	1004	Hauterive (FR)	2233	46.7623	7.0971	4
CH	1726	Posat		FR	Sarine District	1004	Gibloux	2236	46.7389	7.0584	4
CH	1726	Farvagny		FR	Sarine District	1004	Gibloux	2236	46.7277	7.0663	4
CH	1726	Farvagny-le-Petit		FR	Sarine District	1004	Gibloux	2236	46.7287	7.0727	4
CH	1726	Grenilles		FR	Sarine District	1004	Gibloux	2236	46.7285	7.0503	4
CH	1727	Magnedens		FR	Sarine District	1004	Gibloux	2236	46.7435	7.0823	4
CH	1727	Corpataux		FR	Sarine District	1004	Gibloux	2236	46.7433	7.0971	4
CH	1728	Rossens FR		FR	Sarine District	1004	Gibloux	2236	46.7201	7.1034	4
CH	1730	Ecuvillens		FR	Sarine District	1004	Hauterive (FR)	2233	46.7578	7.0828	4
CH	1731	Ependes FR		FR	Sarine District	1004	Ependes (FR)	2189	46.7537	7.1461	4
CH	1732	Arconciel		FR	Sarine District	1004	Arconciel	2171	46.7473	7.1215	4
CH	1733	Treyvaux		FR	Sarine District	1004	Treyvaux	2226	46.728	7.1377	4
CH	1740	Neyruz FR		FR	Sarine District	1004	Neyruz (FR)	2211	46.7681	7.0669	4
CH	1741	Cottens FR		FR	Sarine District	1004	Cottens (FR)	2186	46.7522	7.0313	4
CH	1742	Autigny		FR	Sarine District	1004	Autigny	2173	46.7366	7.02	4
